,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL
1070,NH,4760,"Manchester, NH PMSA",13-2041,Credit analysts,,120,22.2,23.26,48390,4.5,16.92,19.9,22.92,26.22,30.42,35200,41400,47680,54540,63270,
1071,NH,4760,"Manchester, NH PMSA",13-2051,Financial analysts,,110,24.4,28.71,59710,12.9,17.14,20.93,24.67,33.18,52.57,35650,43530,51320,69020,109350,
1072,NH,4760,"Manchester, NH PMSA",15-1051,Computer systems analysts,,330,26.8,29.99,62390,3.1,19.6,23.52,28.64,35.93,42.73,40780,48920,59560,74730,88880,
1073,NH,4760,"Manchester, NH PMSA",15-1081,Network systems and data communications analysts,,**,**,22.24,46260,4.5,15.14,16.21,17.98,26.91,32.60,31490,33710,37390,55970,67810,
1074,NH,4760,"Manchester, NH PMSA",19-3021,Market research analysts,,120,30.4,27.61,57420,4.6,18.04,21.37,26.08,32.96,41.50,37520,44460,54240,68550,86320,
1075,NH,5350,"Nashua, NH PMSA",13-1111,Management analysts,,160,17.3,31.01,64500,7.1,13.33,21.88,28.58,38.15,49.51,27740,45510,59450,79360,102970,
1076,NH,5350,"Nashua, NH PMSA",13-2041,Credit analysts,,50,48.8,23.27,48410,6.3,12.83,15.18,18.22,30.40,36.27,26680,31580,37900,63220,75440,
1077,NH,5350,"Nashua, NH PMSA",13-2051,Financial analysts,,**,**,30.12,62650,9.0,14.79,19.08,30.56,36.20,47.85,30770,39690,63560,75290,99520,
1078,NH,5350,"Nashua, NH PMSA",15-1051,Computer systems analysts,,220,10.5,36.96,76880,3.4,23.65,28.05,33.89,42.73,53.48,49180,58330,70500,88870,111240,
1079,NH,5350,"Nashua, NH PMSA",15-1081,Network systems and data communications analysts,,60,24.8,30.76,63990,2.7,21.78,24.5,28.90,36.39,43.08,45300,50950,60120,75700,89620,
1080,NH,5350,"Nashua, NH PMSA",19-3021,Market research analysts,,240,18.3,38.11,79260,9.8,18.14,22.75,29.75,48.77,66.31,37720,47310,61880,101440,137930,
1081,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",13-1111,Management analysts,,320,10.1,36.79,76530,9.4,19.92,23.66,30.51,40.92,56.00,41440,49210,63460,85120,116490,
1082,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",13-2031,Budget analysts,,40,22.7,26.69,55520,2.2,19.21,22.45,26.14,31.14,36.34,39960,46690,54360,64770,75600,
1083,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",13-2051,Financial analysts,,**,**,32.1,66780,8.9,17.88,23.32,31.75,35.68,38.34,37190,48510,66030,74220,79750,
1084,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",15-1051,Computer systems analysts,,**,**,29.4,61150,1.7,19.83,23.87,28.98,35.04,41.22,41240,49650,60280,72890,85730,
1085,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",15-1081,Network systems and data communications analysts,,120,27.9,24.65,51270,6.1,12.68,18.78,24.64,30.56,35.87,26370,39070,51250,63570,74600,
1086,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",15-2031,Operations research analysts,,**,**,26.24,54580,4.3,16.14,18.52,22.62,30.67,43.52,33580,38530,47050,63800,90530,
1087,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",19-3021,Market research analysts,,170,38.7,24.43,50810,2.7,15.49,18.39,22.84,29.85,37.24,32220,38240,47510,62090,77450,
1088,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",27-3020,"News analysts, reporters and correspondents",,**,**,20.66,42970,6.3,11.65,12.65,15.07,30.63,33.74,24230,26320,31350,63710,70170,
1089,NJ,560,"Atlantic-Cape May, NJ PMSA",13-1111,Management analysts,,290,37.9,29.6,61560,3.4,16.05,20.64,30.29,37.21,44.28,33390,42940,63000,77400,92100,
1090,NJ,560,"Atlantic-Cape May, NJ PMSA",13-2041,Credit analysts,,**,**,25.34,52710,4.7,15.54,18.64,22.96,32.68,37.92,32320,38760,47750,67980,78880,
1091,NJ,560,"Atlantic-Cape May, NJ PMSA",13-2051,Financial analysts,,**,**,24.88,51760,2.6,17.71,21.36,24.98,28.52,33.60,36840,44420,51960,59320,69900,
1092,NJ,560,"Atlantic-Cape May, NJ PMSA",15-1051,Computer systems analysts,,680,5.3,36.25,75400,3.7,23.3,29.76,37.29,42.86,49.83,48460,61900,77560,89160,103650,
1093,NJ,560,"Atlantic-Cape May, NJ PMSA",15-1081,Network systems and data communications analysts,,**,**,33.71,70130,5.7,20.98,24.5,29.72,38.78,51.96,43650,50970,61820,80650,108080,
1094,NJ,560,"Atlantic-Cape May, NJ PMSA",19-3021,Market research analysts,,**,**,22.02,45800,4.6,11.3,16.0,20.59,27.27,35.33,23510,33280,42820,56730,73480,
1095,NJ,560,"Atlantic-Cape May, NJ PMSA",27-3020,"News analysts, reporters and correspondents",,60,40.3,18.11,37670,11.2,10.5,12.56,15.67,21.76,31.54,21840,26120,32590,45250,65600,
1096,NJ,875,"Bergen-Passaic, NJ PMSA",13-1111,Management analysts,,1790,15.1,38.61,80320,6.3,20.4,26.33,36.64,43.63,57.52,42430,54760,76220,90750,119640,
1097,NJ,875,"Bergen-Passaic, NJ PMSA",13-2031,Budget analysts,,150,13.0,29.18,60690,2.6,17.64,22.66,28.19,34.80,43.41,36700,47130,58630,72390,90300,
1098,NJ,875,"Bergen-Passaic, NJ PMSA",13-2041,Credit analysts,,850,46.6,27.33,56840,2.6,18.07,20.21,27.41,33.90,38.56,37580,42040,57020,70510,80200,
1099,NJ,875,"Bergen-Passaic, NJ PMSA",13-2051,Financial analysts,,1440,16.0,32.01,66590,3.1,21.09,24.32,28.90,36.12,46.61,43860,50580,60110,75130,96960,
1100,NJ,875,"Bergen-Passaic, NJ PMSA",15-1051,Computer systems analysts,,2160,9.3,33.69,70070,2.0,22.33,26.65,33.66,40.85,46.15,46450,55430,70000,84970,96000,
1101,NJ,875,"Bergen-Passaic, NJ PMSA",15-1081,Network systems and data communications analysts,,930,20.1,33.35,69370,3.7,20.44,25.28,32.18,40.75,47.95,42520,52570,66940,84770,99740,
1102,NJ,875,"Bergen-Passaic, NJ PMSA",15-2031,Operations research analysts,,200,19.8,29.41,61170,5.6,16.06,21.15,28.02,36.47,47.09,33400,43990,58280,75860,97950,
1103,NJ,875,"Bergen-Passaic, NJ PMSA",19-3021,Market research analysts,,650,12.2,29.48,61310,2.4,17.33,22.29,27.83,35.25,43.38,36040,46360,57880,73310,90220,
1104,NJ,875,"Bergen-Passaic, NJ PMSA",27-3020,"News analysts, reporters and correspondents",,250,28.2,24.15,50230,13.1,10.39,13.05,18.49,35.65,42.22,21610,27150,38470,74160,87820,
1105,NJ,3640,"Jersey City, NJ PMSA",13-1111,Management analysts,,870,14.6,39.33,81810,5.5,21.13,25.73,33.67,45.59,66.92,43960,53520,70030,94820,139190,
1106,NJ,3640,"Jersey City, NJ PMSA",13-2031,Budget analysts,,90,27.9,31.13,64740,3.9,18.33,24.42,29.21,36.55,45.45,38130,50800,60750,76030,94530,
1107,NJ,3640,"Jersey City, NJ PMSA",13-2041,Credit analysts,,330,25.4,26.43,54980,4.3,16.33,20.25,25.14,31.65,38.56,33970,42110,52280,65830,80200,
1108,NJ,3640,"Jersey City, NJ PMSA",13-2051,Financial analysts,,1280,26.6,38.03,79100,5.1,20.07,24.74,31.63,43.62,62.18,41750,51460,65790,90730,129340,
1109,NJ,3640,"Jersey City, NJ PMSA",15-1051,Computer systems analysts,,1450,13.1,39.43,82010,5.0,23.0,28.58,36.51,47.83,65.59,47840,59440,75930,99480,136420,
1110,NJ,3640,"Jersey City, NJ PMSA",15-1081,Network systems and data communications analysts,,250,13.2,32.26,67100,2.3,20.66,25.09,31.47,39.73,45.68,42980,52190,65450,82630,95010,
1111,NJ,3640,"Jersey City, NJ PMSA",15-2031,Operations research analysts,,280,23.6,32.6,67800,6.1,18.79,22.9,28.82,38.20,53.85,39090,47630,59940,79460,112000,
1112,NJ,3640,"Jersey City, NJ PMSA",19-3021,Market research analysts,,**,**,27.84,57910,3.2,16.65,20.67,26.49,34.46,41.94,34630,42990,55100,71680,87230,
1113,NJ,3640,"Jersey City, NJ PMSA",27-3020,"News analysts, reporters and correspondents",,**,**,23.34,48550,7.7,10.19,12.44,15.78,22.50,46.98,21190,25870,32820,46800,97710,
1114,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",13-1111,Management analysts,,2770,13.1,36.64,76220,4.4,21.36,25.16,32.70,43.69,57.90,44430,52330,68020,90880,120440,
1115,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",13-2031,Budget analysts,,230,13.8,31.21,64920,2.9,20.57,24.48,29.65,35.86,44.73,42790,50920,61670,74590,93040,
1116,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",13-2041,Credit analysts,,350,11.5,26.22,54540,4.2,16.22,19.04,23.86,31.14,40.95,33730,39610,49630,64770,85180,
1117,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",13-2051,Financial analysts,,2290,21.0,34.34,71420,2.8,21.1,26.16,32.63,39.95,48.99,43890,54410,67870,83090,101900,
1118,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",15-1051,Computer systems analysts,,7140,30.2,31.96,66480,5.3,15.31,18.26,28.56,40.88,53.33,31850,37980,59400,85040,110930,
1119,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",15-1081,Network systems and data communications analysts,,1070,10.1,33.63,69960,3.7,15.42,24.27,31.72,40.84,51.56,32070,50480,65980,84960,107250,
1120,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",15-2031,Operations research analysts,,400,30.2,36.67,76270,6.7,20.18,26.38,34.45,47.64,55.11,41970,54870,71660,99100,114640,
1121,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",19-3021,Market research analysts,,1400,10.9,31.87,66290,3.9,16.35,22.34,30.02,41.10,49.99,34000,46460,62450,85480,103980,
1122,NJ,5015,"Middlesex-Somerset-Hunterdon, NJ PMSA",27-3020,"News analysts, reporters and correspondents",,450,19.2,14.41,29970,5.4,9.52,11.78,13.24,15.61,21.44,19810,24500,27530,32470,44600,
1123,NJ,5190,"Monmouth-Ocean, NJ PMSA",13-1111,Management analysts,,2190,25.7,37.21,77390,8.7,20.09,25.2,29.61,45.30,65.17,41780,52410,61580,94220,135550,
1124,NJ,5190,"Monmouth-Ocean, NJ PMSA",13-2031,Budget analysts,,190,10.4,31.68,65900,2.0,22.2,25.94,31.57,38.19,42.78,46170,53960,65670,79430,88980,
1125,NJ,5190,"Monmouth-Ocean, NJ PMSA",13-2041,Credit analysts,,70,22.5,29.98,62370,18.2,17.37,19.98,24.22,37.60,58.10,36130,41560,50370,78210,120840,
1126,NJ,5190,"Monmouth-Ocean, NJ PMSA",13-2051,Financial analysts,,350,19.7,32.09,66750,7.2,17.76,23.27,28.69,36.66,54.29,36940,48400,59670,76250,112920,
1127,NJ,5190,"Monmouth-Ocean, NJ PMSA",15-1051,Computer systems analysts,,1470,13.3,45.59,94820,8.9,20.75,28.22,34.87,49.76,#,43150,58700,72530,103500,#,
1128,NJ,5190,"Monmouth-Ocean, NJ PMSA",15-1081,Network systems and data communications analysts,,350,20.4,32.9,68420,3.3,20.85,25.78,33.10,39.80,43.81,43370,53610,68860,82780,91130,
1129,NJ,5190,"Monmouth-Ocean, NJ PMSA",15-2031,Operations research analysts,,110,5.0,38.95,81020,3.5,22.76,30.31,39.45,48.44,54.28,47330,63040,82050,100760,112910,
1130,NJ,5190,"Monmouth-Ocean, NJ PMSA",19-3021,Market research analysts,,350,34.8,23.46,48790,4.5,13.34,18.34,21.14,28.19,36.04,27750,38150,43960,58640,74960,
1131,NJ,5190,"Monmouth-Ocean, NJ PMSA",27-3020,"News analysts, reporters and correspondents",,160,26.1,21.91,45580,8.0,9.76,11.94,16.00,25.07,34.96,20290,24840,33280,52140,72720,
1132,NJ,5640,"Newark, NJ PMSA",13-1111,Management analysts,,4010,9.9,47.91,99650,6.6,21.88,27.43,38.49,58.41,#,45510,57060,80070,121500,#,
1133,NJ,5640,"Newark, NJ PMSA",13-2031,Budget analysts,,300,10.4,30.66,63770,3.0,19.56,23.23,28.25,36.02,45.15,40680,48310,58760,74930,93910,
1134,NJ,5640,"Newark, NJ PMSA",13-2041,Credit analysts,,380,13.1,26.28,54670,2.8,15.96,18.78,24.71,31.25,41.52,33190,39070,51400,65010,86360,
1135,NJ,5640,"Newark, NJ PMSA",13-2051,Financial analysts,,2070,14.6,39.0,81120,3.3,19.84,25.54,33.50,46.62,66.01,41270,53120,69670,96970,137290,
1136,NJ,5640,"Newark, NJ PMSA",15-1051,Computer systems analysts,,4130,9.9,37.07,77100,2.9,23.05,27.52,34.45,42.89,52.97,47950,57250,71650,89200,110180,
1137,NJ,5640,"Newark, NJ PMSA",15-1081,Network systems and data communications analysts,,1100,12.7,33.38,69430,2.3,19.18,24.74,32.36,40.99,50.76,39900,51470,67310,85270,105580,
1138,NJ,5640,"Newark, NJ PMSA",15-2031,Operations research analysts,,490,15.8,32.03,66620,4.7,19.65,24.11,29.91,37.97,48.45,40880,50150,62200,78990,100780,
1139,NJ,5640,"Newark, NJ PMSA",19-3021,Market research analysts,,1100,13.9,29.63,61630,5.2,15.64,20.88,27.15,38.15,47.43,32520,43420,56470,79340,98660,
1140,NJ,5640,"Newark, NJ PMSA",27-3020,"News analysts, reporters and correspondents",,340,16.8,18.27,38010,3.5,9.8,12.09,16.44,22.91,28.56,20380,25140,34190,47650,59410,
1141,NJ,8480,"Trenton, NJ PMSA",13-2041,Credit analysts,,90,27.0,27.7,57610,4.5,16.88,20.77,26.86,34.69,41.49,35100,43200,55870,72150,86300,
1142,NJ,8480,"Trenton, NJ PMSA",13-2051,Financial analysts,,430,15.5,33.25,69150,7.3,18.02,22.43,28.21,37.04,50.10,37470,46660,58670,77040,104200,
1143,NJ,8480,"Trenton, NJ PMSA",15-1051,Computer systems analysts,,1280,10.1,33.74,70170,3.8,22.27,26.74,33.11,40.58,46.60,46330,55610,68870,84400,96930,
1144,NJ,8480,"Trenton, NJ PMSA",15-1081,Network systems and data communications analysts,,370,19.4,36.08,75040,4.9,22.26,26.89,33.71,42.39,55.50,46300,55940,70110,88180,115440,
1145,NJ,8480,"Trenton, NJ PMSA",15-2031,Operations research analysts,,150,23.4,33.44,69560,5.9,19.83,23.79,30.75,38.83,47.13,41250,49480,63960,80760,98020,
1146,NJ,8480,"Trenton, NJ PMSA",19-3021,Market research analysts,,360,28.8,31.24,64970,5.2,19.07,22.49,29.82,38.86,47.95,39660,46790,62020,80820,99740,
1147,NJ,8480,"Trenton, NJ PMSA",27-3020,"News analysts, reporters and correspondents",,80,41.9,13.97,29050,3.8,10.13,11.85,13.94,15.77,16.92,21070,24650,29000,32800,35190,
1148,NJ,8760,"Vineland-Millville-Bridgeton, NJ PMSA",13-1111,Management analysts,,**,**,35.16,73130,8.6,22.65,27.14,32.65,39.74,61.81,47110,56450,67910,82660,128560,
1149,NJ,8760,"Vineland-Millville-Bridgeton, NJ PMSA",15-1051,Computer systems analysts,,50,18.0,26.47,55060,3.8,17.17,22.96,27.10,31.63,34.52,35710,47750,56360,65780,71810,
1150,NM,200,"Albuquerque, NM MSA",13-1111,Management analysts,,600,9.7,30.2,62810,5.4,17.52,22.12,27.50,36.27,43.44,36450,46010,57200,75430,90350,
1151,NM,200,"Albuquerque, NM MSA",13-2031,Budget analysts,,310,11.3,25.71,53470,2.8,17.53,20.91,24.98,29.78,35.50,36470,43490,51960,61950,73840,
1152,NM,200,"Albuquerque, NM MSA",13-2041,Credit analysts,,280,37.6,25.2,52410,5.2,10.39,13.99,24.30,31.09,41.05,21600,29090,50550,64670,85390,
1153,NM,200,"Albuquerque, NM MSA",13-2051,Financial analysts,,310,26.9,25.79,53650,1.9,17.69,20.21,24.52,29.36,36.72,36790,42030,51010,61070,76370,
1154,NM,200,"Albuquerque, NM MSA",15-1051,Computer systems analysts,,1050,12.4,29.55,61450,3.4,18.29,22.64,29.01,36.43,42.85,38050,47090,60350,75780,89130,
1155,NM,200,"Albuquerque, NM MSA",15-1081,Network systems and data communications analysts,,140,17.3,29.27,60890,3.6,16.43,21.12,28.72,35.45,41.62,34170,43930,59750,73730,86570,
1156,NM,200,"Albuquerque, NM MSA",19-3021,Market research analysts,,450,24.1,29.29,60920,14.6,14.38,16.26,20.90,34.23,55.94,29900,33820,43480,71190,116350,
1157,NM,200,"Albuquerque, NM MSA",27-3020,"News analysts, reporters and correspondents",,130,14.5,21.65,45040,9.3,9.78,12.03,15.62,22.12,42.69,20340,25020,32480,46010,88800,
1158,NM,4100,"Las Cruces, NM MSA",13-1111,Management analysts,,70,5.2,27.47,57150,3.5,18.69,22.02,27.84,32.31,37.60,38870,45790,57910,67190,78210,
1159,NM,4100,"Las Cruces, NM MSA",13-2031,Budget analysts,,40,0.0,25.92,53920,2.0,17.55,20.05,25.42,31.60,36.84,36510,41700,52880,65720,76630,
1160,NM,4100,"Las Cruces, NM MSA",15-1051,Computer systems analysts,,180,1.6,26.54,55200,4.8,18.39,22.64,26.99,31.67,35.30,38260,47100,56140,65880,73420,
1161,NM,7490,"Santa Fe, NM MSA",13-1111,Management analysts,,430,10.2,27.71,57630,11.1,14.57,17.03,20.42,26.36,58.52,30300,35410,42480,54820,121720,
1162,NM,7490,"Santa Fe, NM MSA",13-2051,Financial analysts,,50,16.0,28.33,58920,13.1,17.05,19.26,23.42,29.58,36.24,35470,40070,48710,61530,75370,
1163,NM,7490,"Santa Fe, NM MSA",15-1051,Computer systems analysts,,440,7.5,28.43,59140,6.1,18.76,22.17,26.60,35.61,42.16,39020,46110,55330,74070,87690,
1164,NM,7490,"Santa Fe, NM MSA",15-1081,Network systems and data communications analysts,,50,10.7,21.9,45540,2.9,14.69,16.27,20.80,25.21,28.79,30550,33830,43270,52430,59880,
1165,NM,7490,"Santa Fe, NM MSA",19-3021,Market research analysts,,40,41.1,19.8,41180,9.3,14.29,15.55,18.34,24.16,27.10,29720,32350,38160,50250,56360,
1166,NV,4120,"Las Vegas, NV-AZ MSA",13-1111,Management analysts,,1800,9.5,35.4,73640,15.1,15.88,20.25,28.33,37.59,#,33030,42110,58920,78190,#,
1167,NV,4120,"Las Vegas, NV-AZ MSA",13-2031,Budget analysts,,140,16.1,25.34,52710,2.6,16.09,19.39,24.17,30.70,37.58,33460,40330,50270,63850,78160,
1168,NV,4120,"Las Vegas, NV-AZ MSA",13-2041,Credit analysts,,210,14.0,19.36,40270,2.8,13.3,15.08,18.69,22.11,26.40,27660,31370,38870,45980,54920,
1169,NV,4120,"Las Vegas, NV-AZ MSA",13-2051,Financial analysts,,260,17.1,30.99,64460,6.2,17.08,21.31,28.36,35.23,44.60,35540,44330,58990,73280,92780,
1170,NV,4120,"Las Vegas, NV-AZ MSA",15-1051,Computer systems analysts,,950,5.1,31.78,66110,2.1,20.29,25.87,32.04,37.99,43.35,42210,53800,66640,79020,90180,
1171,NV,4120,"Las Vegas, NV-AZ MSA",15-1081,Network systems and data communications analysts,,530,11.0,24.22,50390,2.8,17.37,19.93,22.89,28.36,34.11,36130,41460,47610,58990,70940,
1172,NV,4120,"Las Vegas, NV-AZ MSA",15-2031,Operations research analysts,,**,**,26.21,54510,5.0,17.28,19.69,23.72,30.38,39.63,35950,40960,49340,63190,82430,
1173,NV,4120,"Las Vegas, NV-AZ MSA",19-3021,Market research analysts,,460,12.5,23.77,49450,7.2,12.76,14.93,19.75,27.27,36.12,26550,31050,41080,56730,75130,
1174,NV,4120,"Las Vegas, NV-AZ MSA",27-3020,"News analysts, reporters and correspondents",,200,14.9,20.36,42350,13.2,9.32,12.4,17.38,25.05,34.42,19390,25790,36140,52100,71600,
1175,NV,6720,"Reno, NV MSA",13-1111,Management analysts,,380,6.6,31.19,64880,15.6,16.86,19.28,24.25,30.38,49.71,35080,40110,50440,63190,103400,
1176,NV,6720,"Reno, NV MSA",13-2031,Budget analysts,,70,15.5,24.02,49970,3.0,17.42,19.86,23.34,28.68,33.19,36220,41300,48550,59640,69030,
1177,NV,6720,"Reno, NV MSA",13-2041,Credit analysts,,40,15.0,21.19,44070,7.8,12.64,15.6,20.36,25.54,28.98,26290,32460,42340,53130,60270,
1178,NV,6720,"Reno, NV MSA",13-2051,Financial analysts,,140,43.9,25.31,52650,4.5,13.53,16.79,21.55,31.94,44.98,28150,34930,44830,66440,93560,
1179,NV,6720,"Reno, NV MSA",15-1051,Computer systems analysts,,380,38.5,31.82,66190,2.0,22.14,24.67,29.24,38.22,49.75,46060,51310,60820,79500,103480,
1180,NV,6720,"Reno, NV MSA",15-1081,Network systems and data communications analysts,,210,17.9,25.12,52250,4.0,17.71,20.8,24.91,29.31,33.72,36840,43260,51810,60970,70140,
1181,NV,6720,"Reno, NV MSA",15-2031,Operations research analysts,,90,48.7,22.35,46480,2.3,13.68,19.97,23.67,26.42,28.09,28460,41540,49230,54950,58420,
1182,NV,6720,"Reno, NV MSA",19-3021,Market research analysts,,80,22.7,28.27,58810,15.9,10.39,15.23,23.51,45.52,52.07,21620,31680,48900,94680,108310,
1183,NY,160,"Albany-Schenectady-Troy, NY MSA",13-1111,Management analysts,,1760,9.4,28.89,60100,2.0,18.41,22.12,27.35,33.94,41.65,38300,46000,56900,70590,86640,
1184,NY,160,"Albany-Schenectady-Troy, NY MSA",13-2031,Budget analysts,,620,4.1,26.5,55110,1.8,18.39,20.83,25.98,31.84,35.45,38250,43330,54030,66220,73730,
1185,NY,160,"Albany-Schenectady-Troy, NY MSA",13-2041,Credit analysts,,160,33.6,27.87,57970,4.2,17.19,20.58,27.40,33.94,40.34,35740,42800,57000,70590,83900,
1186,NY,160,"Albany-Schenectady-Troy, NY MSA",13-2051,Financial analysts,,670,17.0,33.79,70290,6.5,19.04,22.95,29.55,37.21,51.88,39600,47740,61460,77410,107900,
1187,NY,160,"Albany-Schenectady-Troy, NY MSA",15-1051,Computer systems analysts,,1680,18.6,32.13,66840,4.8,18.5,23.45,30.52,39.54,50.01,38490,48770,63470,82230,104020,
1188,NY,160,"Albany-Schenectady-Troy, NY MSA",15-1081,Network systems and data communications analysts,,780,13.5,28.96,60240,5.8,15.85,20.72,26.32,33.60,44.57,32960,43100,54740,69880,92700,
1189,NY,160,"Albany-Schenectady-Troy, NY MSA",15-2031,Operations research analysts,,80,23.6,28.7,59690,5.4,16.08,22.25,27.78,33.10,43.54,33450,46290,57780,68850,90560,
1190,NY,160,"Albany-Schenectady-Troy, NY MSA",19-3021,Market research analysts,,510,18.2,24.12,50170,3.5,13.81,17.79,22.74,29.20,35.15,28720,36990,47310,60730,73120,
1191,NY,160,"Albany-Schenectady-Troy, NY MSA",27-3020,"News analysts, reporters and correspondents",,210,25.0,19.94,41470,7.4,10.4,13.15,17.46,21.57,36.37,21630,27350,36310,44870,75640,
1192,NY,960,"Binghamton, NY MSA",13-1111,Management analysts,,260,15.6,25.59,53230,3.1,18.29,21.46,25.58,29.43,34.48,38050,44640,53210,61220,71710,
1193,NY,960,"Binghamton, NY MSA",13-2051,Financial analysts,,**,**,30.43,63290,2.7,19.73,23.81,28.60,36.53,45.21,41040,49530,59500,75990,94040,
1194,NY,960,"Binghamton, NY MSA",15-1051,Computer systems analysts,,230,28.4,29.59,61540,2.3,18.26,22.99,28.45,36.24,42.69,37980,47820,59180,75380,88800,
1195,NY,960,"Binghamton, NY MSA",19-3021,Market research analysts,,60,17.6,28.43,59140,8.0,14.07,17.47,22.90,33.08,54.60,29270,36330,47640,68800,113580,
1196,NY,960,"Binghamton, NY MSA",27-3020,"News analysts, reporters and correspondents",,**,**,11.85,24640,2.0,7.91,8.93,11.10,13.70,18.41,16450,18580,23080,28490,38280,
1197,NY,1280,"Buffalo-Niagara Falls, NY MSA",13-1111,Management analysts,,800,10.1,25.67,53390,3.5,16.84,19.51,24.24,30.39,37.29,35030,40570,50420,63220,77570,
1198,NY,1280,"Buffalo-Niagara Falls, NY MSA",13-2031,Budget analysts,,110,9.1,25.87,53810,2.7,17.48,20.29,24.59,30.16,36.51,36370,42190,51150,62720,75940,
1199,NY,1280,"Buffalo-Niagara Falls, NY MSA",13-2041,Credit analysts,,170,31.5,31.06,64610,13.6,15.12,18.33,25.94,37.71,55.52,31450,38140,53950,78440,115470,
1200,NY,1280,"Buffalo-Niagara Falls, NY MSA",13-2051,Financial analysts,,500,17.0,27.24,56660,4.3,14.82,20.3,25.41,31.89,39.85,30820,42210,52850,66340,82890,
1201,NY,1280,"Buffalo-Niagara Falls, NY MSA",15-1051,Computer systems analysts,,1560,14.9,27.26,56710,1.3,17.76,21.25,26.94,32.58,38.13,36940,44190,56040,67780,79320,
1202,NY,1280,"Buffalo-Niagara Falls, NY MSA",15-1081,Network systems and data communications analysts,,450,19.6,28.81,59920,2.8,18.08,21.64,28.73,34.07,41.77,37610,45010,59750,70860,86890,
1203,NY,1280,"Buffalo-Niagara Falls, NY MSA",15-2031,Operations research analysts,,140,16.3,29.26,60870,6.8,16.66,20.56,25.72,32.80,49.32,34660,42760,53490,68220,102580,
