ID,AREA_NAME,City,Geography,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
15980,"Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,370.00,13.4,1.498,0.38,29.21,60760.00,3.7,15.39,20.78,27.98,36.32,44,"32,010","43,230",58210.00,"75,540","91,530",,
15980,"Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL ",13-2051,Financial Analysts,detailed,160.00,28.1,0.632,0.32,36.24,75390.00,13.2,17.69,24.05,28.4,36.75,50.93,"36,790","50,030",59060.00,"76,450","105,940",,
15980,"Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL ",15-1121,Computer Systems Analysts,detailed,300.00,20.6,1.183,0.29,31.21,64910.00,6.9,15.06,22.56,31.45,40.28,46.76,"31,320","46,930",65420.00,"83,790","97,260",,
15980,"Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL ",15-2031,Operations Research Analysts,detailed,80.00,4,0.336,0.43,25.07,52140.00,5.3,16.07,17.93,22.5,30.1,40.75,"33,430","37,290",46790.00,"62,610","84,760",,
16060,"Carbondale-Marion, IL","Carbondale-Marion, IL","Carbondale-Marion, IL ",13-1111,Management Analysts,detailed,50.00,22.2,1.043,0.23,37.71,78430.00,15.3,9.48,26.09,35.27,42.1,49.96,"19,720","54,260",73370.00,"87,570","103,910",,
16060,"Carbondale-Marion, IL","Carbondale-Marion, IL","Carbondale-Marion, IL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,50.00,14.8,0.951,0.24,21.58,44880.00,8.8,8.92,12.43,17.62,28.79,41.96,"18,550","25,850",36650.00,"59,890","87,280",,
16300,"Cedar Rapids, IA","Cedar Rapids, IA","Cedar Rapids, IA ",13-1111,Management Analysts,detailed,400.00,8.2,2.799,0.62,40.83,84920.00,4.7,21.8,27.46,36.72,48.67,61.31,"45,340","57,120",76370.00,"101,240","127,520",,
16300,"Cedar Rapids, IA","Cedar Rapids, IA","Cedar Rapids, IA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,510.00,10.1,3.556,0.89,27.05,56250.00,3.1,15.84,20.58,25.52,32.26,38.67,"32,950","42,810",53090.00,"67,090","80,440",,
16300,"Cedar Rapids, IA","Cedar Rapids, IA","Cedar Rapids, IA ",13-2051,Financial Analysts,detailed,260.00,4.2,1.838,0.92,36.85,76650.00,2,25.1,30.25,35.8,42.46,48.74,"52,210","62,920",74460.00,"88,320","101,380",,
16300,"Cedar Rapids, IA","Cedar Rapids, IA","Cedar Rapids, IA ",15-1121,Computer Systems Analysts,detailed,810.00,10.3,5.704,1.41,37.42,77830.00,2.8,25.11,29.1,36.25,45.12,52.89,"52,230","60,520",75400.00,"93,850","110,020",,
16300,"Cedar Rapids, IA","Cedar Rapids, IA","Cedar Rapids, IA ",15-1122,Information Security Analysts,detailed,100.00,3.5,0.689,1,40.33,83890.00,2.3,26.55,31.15,36.99,48.61,59.92,"55,230","64,800",76950.00,"101,100","124,640",,
16300,"Cedar Rapids, IA","Cedar Rapids, IA","Cedar Rapids, IA ",15-2031,Operations Research Analysts,detailed,40.00,20.3,0.288,0.37,38.85,80800.00,3.6,27.33,31.4,37.07,44.21,52.08,"56,840","65,310",77110.00,"91,950","108,320",,
16580,"Champaign-Urbana, IL","Champaign-Urbana, IL","Champaign-Urbana, IL ",13-1111,Management Analysts,detailed,240.00,13.4,2.496,0.55,43,89440.00,6.6,21.9,28.12,37.55,47.89,84.08,"45,550","58,480",78110.00,"99,610","174,880",,
16580,"Champaign-Urbana, IL","Champaign-Urbana, IL","Champaign-Urbana, IL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,200.00,15.3,2.076,0.52,25.2,52420.00,2.8,18.25,20.6,23.51,29.14,36.25,"37,960","42,840",48890.00,"60,600","75,390",,
16580,"Champaign-Urbana, IL","Champaign-Urbana, IL","Champaign-Urbana, IL ",13-2041,Credit Analysts,detailed,0.00,**,**,**,34.83,72440.00,3.7,21.02,26.91,32.5,39.42,55.02,"43,720","55,980",67600.00,"82,000","114,440",,
16580,"Champaign-Urbana, IL","Champaign-Urbana, IL","Champaign-Urbana, IL ",13-2051,Financial Analysts,detailed,110.00,24.1,1.097,0.55,45.5,94650.00,15.9,23.72,29.91,36.87,46.38,68.54,"49,330","62,220",76680.00,"96,480","142,550",,
16580,"Champaign-Urbana, IL","Champaign-Urbana, IL","Champaign-Urbana, IL ",15-1121,Computer Systems Analysts,detailed,170.00,24.9,1.764,0.44,36.43,75770.00,4.6,25.29,28.67,34,40.04,54.88,"52,600","59,630",70710.00,"83,280","114,150",,
16580,"Champaign-Urbana, IL","Champaign-Urbana, IL","Champaign-Urbana, IL ",15-1122,Information Security Analysts,detailed,70.00,41.6,0.705,1.02,39.93,83060.00,4.7,25.62,29.81,38.63,49.04,59.94,"53,290","62,000",80340.00,"102,000","124,660",,
16980,"Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Elgin, IL-IN-WI ",13-1111,Management Analysts,detailed,24210.00,5.1,6.653,1.46,43.44,90350.00,3,20.18,27.22,37.91,52.2,74.31,"41,980","56,620",78850.00,"108,590","154,570",,
16980,"Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Elgin, IL-IN-WI ",13-1161,Market Research Analysts and Marketing Specialists,detailed,16210.00,4.6,4.456,1.12,30.67,63790.00,2.7,15.05,20.47,27.89,37.13,49.08,"31,300","42,570",58000.00,"77,230","102,090",,
16980,"Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Elgin, IL-IN-WI ",13-2031,Budget Analysts,detailed,910.00,9.6,0.249,0.64,36.75,76440.00,2,25.44,28.67,35.29,44.17,51.74,"52,910","59,630",73390.00,"91,860","107,610",,
16980,"Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Elgin, IL-IN-WI ",13-2041,Credit Analysts,detailed,2160.00,6.9,0.594,1.14,33.72,70140.00,2.8,19.46,24.98,30.89,38.79,51.93,"40,480","51,950",64240.00,"80,670","108,000",,
16980,"Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Elgin, IL-IN-WI ",13-2051,Financial Analysts,detailed,10610.00,4.3,2.915,1.45,45.45,94530.00,4,22.31,28.63,37.78,49.4,74.35,"46,410","59,550",78590.00,"102,760","154,660",,
16980,"Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Elgin, IL-IN-WI ",15-1121,Computer Systems Analysts,detailed,20350.00,8.1,5.594,1.38,42.99,89430.00,1.2,26.49,32.79,42.18,51.76,61.87,"55,090","68,200",87720.00,"107,670","128,700",,
16980,"Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Elgin, IL-IN-WI ",15-1122,Information Security Analysts,detailed,3240.00,10.3,0.89,1.29,46.79,97320.00,1.4,28.6,35.65,45.63,57.88,69.23,"59,490","74,150",94920.00,"120,390","144,000",,
16980,"Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Elgin, IL-IN-WI ",15-2031,Operations Research Analysts,detailed,4640.00,6.8,1.274,1.64,41.07,85420.00,1.5,23.17,30.1,38.72,50.02,63.54,"48,180","62,610",80540.00,"104,030","132,160",,
16980,"Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Arlington Heights, IL ","Chicago-Naperville-Elgin, IL-IN-WI ",27-3021,Broadcast News Analysts,detailed,170.00,35.3,0.047,1.29,*,0.00,*,*,*,*,*,*,*,*,0.00,*,*,,
17020,"Chico, CA","Chico, CA","Chico, CA ",13-1111,Management Analysts,detailed,230.00,7.4,3.145,0.69,32.55,67710.00,7.8,20.01,24.45,29.1,36.1,43.28,"41,620","50,850",60530.00,"75,080","90,020",,
17020,"Chico, CA","Chico, CA","Chico, CA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,170.00,9.6,2.264,0.57,20.87,43410.00,4.9,12.16,13.59,18.03,25.11,33.32,"25,300","28,270",37490.00,"52,220","69,310",,
17020,"Chico, CA","Chico, CA","Chico, CA ",13-2041,Credit Analysts,detailed,40.00,4.1,0.566,1.09,32.64,67890.00,1.6,18.43,20.83,24.17,38.33,61.62,"38,330","43,320",50280.00,"79,740","128,160",,
17020,"Chico, CA","Chico, CA","Chico, CA ",13-2051,Financial Analysts,detailed,40.00,24.1,0.508,0.25,39.25,81650.00,15.3,19.33,23.98,33.67,41.11,48.85,"40,200","49,890",70040.00,"85,510","101,610",,
17020,"Chico, CA","Chico, CA","Chico, CA ",15-1121,Computer Systems Analysts,detailed,210.00,23.2,2.83,0.7,32.96,68560.00,9.7,14.54,20.37,31.96,41.88,55.3,"30,230","42,360",66470.00,"87,120","115,010",,
17660,"Coeur d'Alene, ID","Coeur d'Alene, ID","Coeur d'Alene, ID ",13-1111,Management Analysts,detailed,180.00,17.7,3.127,0.69,33.78,70250.00,13.2,13.25,16.99,30.27,42.82,54.84,"27,560","35,340",62970.00,"89,070","114,060",,
17660,"Coeur d'Alene, ID","Coeur d'Alene, ID","Coeur d'Alene, ID ",13-1161,Market Research Analysts and Marketing Specialists,detailed,100.00,12.4,1.795,0.45,25.35,52720.00,6,11.48,17.68,24.81,30.63,39.41,"23,870","36,780",51600.00,"63,710","81,970",,
17660,"Coeur d'Alene, ID","Coeur d'Alene, ID","Coeur d'Alene, ID ",15-1121,Computer Systems Analysts,detailed,40.00,46.3,0.744,0.18,33.99,70690.00,4.6,23,31.64,34.28,36.91,38.49,"47,830","65,810",71290.00,"76,770","80,060",,
17820,"Colorado Springs, CO","Colorado Springs, CO","Colorado Springs, CO ",13-1111,Management Analysts,detailed,1090.00,8,4.046,0.89,41.96,87270.00,6.1,24.37,29.23,39,47.72,61.36,"50,680","60,800",81120.00,"99,250","127,630",,
17820,"Colorado Springs, CO","Colorado Springs, CO","Colorado Springs, CO ",13-1161,Market Research Analysts and Marketing Specialists,detailed,1180.00,8.5,4.39,1.1,28.75,59800.00,2.8,11.94,16.72,25.95,35.84,49.4,"24,840","34,770",53980.00,"74,540","102,760",,
17820,"Colorado Springs, CO","Colorado Springs, CO","Colorado Springs, CO ",13-2031,Budget Analysts,detailed,240.00,2.5,0.908,2.33,36.11,75110.00,1.7,25.47,30.29,35.19,41.11,48.43,"52,990","63,010",73190.00,"85,520","100,720",,
17820,"Colorado Springs, CO","Colorado Springs, CO","Colorado Springs, CO ",13-2041,Credit Analysts,detailed,60.00,34.7,0.226,0.43,39.66,82500.00,8.6,21.08,26.65,39.14,46.06,58.59,"43,840","55,430",81420.00,"95,800","121,870",,
17820,"Colorado Springs, CO","Colorado Springs, CO","Colorado Springs, CO ",13-2051,Financial Analysts,detailed,190.00,25.7,0.69,0.34,42.18,87730.00,3.6,25.28,28.65,41.34,54.72,61.4,"52,580","59,590",85980.00,"113,810","127,710",,
17820,"Colorado Springs, CO","Colorado Springs, CO","Colorado Springs, CO ",15-1121,Computer Systems Analysts,detailed,1140.00,16.2,4.245,1.05,45.36,94340.00,4.7,25.76,35.48,46.8,57.01,64.75,"53,590","73,790",97340.00,"118,580","134,680",,
17820,"Colorado Springs, CO","Colorado Springs, CO","Colorado Springs, CO ",15-1122,Information Security Analysts,detailed,570.00,28.8,2.128,3.08,50.08,104170.00,2.8,34.87,42,51.06,58.88,64.62,"72,530","87,350",106200.00,"122,480","134,420",,
17820,"Colorado Springs, CO","Colorado Springs, CO","Colorado Springs, CO ",15-2031,Operations Research Analysts,detailed,220.00,10.1,0.819,1.05,49.24,102420.00,2.7,32.4,38.75,50.15,59.28,65.93,"67,400","80,610",104300.00,"123,310","137,140",,
17980,"Columbus, GA-AL","Columbus, GA-AL","Columbus, GA-AL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,420.00,47.2,3.755,0.94,25.99,54050.00,2.6,15.72,17.98,22.87,29.14,44.71,"32,700","37,410",47570.00,"60,610","93,010",,
17980,"Columbus, GA-AL","Columbus, GA-AL","Columbus, GA-AL ",13-2041,Credit Analysts,detailed,0.00,**,**,**,31.99,66540.00,3.4,20.88,26.47,30.81,38.02,45.32,"43,430","55,050",64090.00,"79,080","94,260",,
17980,"Columbus, GA-AL","Columbus, GA-AL","Columbus, GA-AL ",13-2051,Financial Analysts,detailed,190.00,43.3,1.664,0.83,33.27,69190.00,2.2,24.41,27.21,32,37.86,46.3,"50,780","56,600",66560.00,"78,760","96,310",,
17980,"Columbus, GA-AL","Columbus, GA-AL","Columbus, GA-AL ",15-1121,Computer Systems Analysts,detailed,0.00,**,**,**,35.38,73590.00,3.2,22.08,27.12,34.2,43.36,51.79,"45,930","56,410",71140.00,"90,180","107,720",,
17980,"Columbus, GA-AL","Columbus, GA-AL","Columbus, GA-AL ",15-1122,Information Security Analysts,detailed,70.00,19.6,0.598,0.87,35.78,74430.00,2.8,22.13,26.23,33.07,44.99,55.57,"46,040","54,550",68780.00,"93,580","115,580",,
17980,"Columbus, GA-AL","Columbus, GA-AL","Columbus, GA-AL ",15-2031,Operations Research Analysts,detailed,90.00,28.3,0.836,1.08,28.77,59840.00,5.3,15.25,20.51,25.69,40.16,46.99,"31,730","42,660",53440.00,"83,540","97,730",,
18880,"Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL ",13-1111,Management Analysts,detailed,1090.00,8.4,10.279,2.26,42.33,88040.00,6.6,25.07,30.38,38.7,47.37,68.78,"52,140","63,190",80500.00,"98,520","143,060",,
18880,"Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,320.00,35.6,2.986,0.75,23.18,48210.00,6.5,14.87,17.46,21.14,27.06,31.35,"30,940","36,320",43960.00,"56,290","65,200",,
18880,"Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL ",13-2031,Budget Analysts,detailed,150.00,6.6,1.397,3.58,34.01,70750.00,2.9,23.55,28.49,32.73,39.84,44.65,"48,980","59,250",68090.00,"82,860","92,880",,
18880,"Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL ",13-2051,Financial Analysts,detailed,60.00,44.9,0.522,0.26,32.36,67320.00,6.2,24.37,26.59,31.52,36.72,39.83,"50,690","55,300",65550.00,"76,370","82,850",,
18880,"Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL ",15-1121,Computer Systems Analysts,detailed,230.00,32,2.153,0.53,46.87,97500.00,3.7,32.05,38.4,47.48,57.01,62.22,"66,660","79,870",98750.00,"118,570","129,420",,
18880,"Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL ",15-1122,Information Security Analysts,detailed,110.00,8.5,1.034,1.5,36.28,75470.00,3.4,25.06,29.17,34.09,39.06,48.96,"52,130","60,670",70900.00,"81,250","101,840",,
18880,"Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL ",15-2031,Operations Research Analysts,detailed,180.00,10.4,1.672,2.15,45.17,93940.00,3.2,28.7,41.23,46.02,51.43,57.56,"59,690","85,760",95720.00,"106,960","119,730",,
19140,"Dalton, GA","Dalton, GA","Dalton, GA ",13-1111,Management Analysts,detailed,150.00,24.8,2.219,0.49,40.44,84110.00,5.1,23.35,28.51,37.42,47.6,60.29,"48,560","59,310",77840.00,"99,010","125,390",,
19140,"Dalton, GA","Dalton, GA","Dalton, GA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,180.00,26.4,2.683,0.67,31.81,66160.00,9.2,16.05,19.54,29.86,44.28,49.43,"33,390","40,630",62120.00,"92,100","102,820",,
19140,"Dalton, GA","Dalton, GA","Dalton, GA ",15-1121,Computer Systems Analysts,detailed,210.00,24.6,3.08,0.76,43.31,90090.00,10.9,17.47,31.09,41.41,49.7,71.34,"36,340","64,670",86130.00,"103,380","148,380",,
19180,"Danville, IL","Danville, IL","Danville, IL ",13-1111,Management Analysts,detailed,90.00,43.6,3.472,0.76,38.17,79390.00,4.2,21.13,30.38,37.44,47.03,55.82,"43,950","63,200",77870.00,"97,820","116,110",,
19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL ",13-1111,Management Analysts,detailed,160.00,20,2.255,0.5,40.11,83430.00,13.3,20.4,24.55,34.96,44.77,85.6,"42,430","51,060",72730.00,"93,110","178,060",,
19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,90.00,20.2,1.347,0.34,19.93,41460.00,8.4,9.22,12.01,18.39,24.47,34.75,"19,180","24,980",38250.00,"50,910","72,290",,
19340,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL ",13-1111,Management Analysts,detailed,320.00,8.4,1.784,0.39,35.16,73130.00,3.1,20.54,27.48,35.24,42.48,48.76,"42,730","57,160",73310.00,"88,360","101,410",,
19340,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,320.00,14.5,1.771,0.45,25.22,52460.00,2.8,13.11,17.73,23.52,30.6,38.47,"27,280","36,880",48920.00,"63,660","80,030",,
19340,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL ",13-2031,Budget Analysts,detailed,60.00,2.4,0.305,0.78,36.97,76900.00,3.2,23.67,32.96,37.58,42.14,47.39,"49,230","68,550",78170.00,"87,650","98,580",,
19340,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL ",13-2041,Credit Analysts,detailed,70.00,13.9,0.401,0.77,22.82,47470.00,3.4,16.16,18.1,21.48,25.77,33.63,"33,610","37,650",44670.00,"53,610","69,950",,
19340,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL ",13-2051,Financial Analysts,detailed,140.00,13,0.757,0.38,44.03,91590.00,3.7,28.72,34.54,42.2,49.19,60.07,"59,730","71,850",87780.00,"102,310","124,950",,
19340,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL ",15-1122,Information Security Analysts,detailed,0.00,**,**,**,33.29,69240.00,2.6,21.25,23.9,33.92,41.88,47.29,"44,200","49,720",70540.00,"87,100","98,370",,
19340,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL ",15-2031,Operations Research Analysts,detailed,0.00,**,**,**,45.26,94150.00,2.3,28.85,38.49,46.02,53.52,61.09,"60,010","80,060",95720.00,"111,330","127,070",,
19460,"Decatur, AL","Decatur, AL","Decatur, AL ",13-1111,Management Analysts,detailed,60.00,15.6,1.041,0.23,30.43,63300.00,11.8,14.51,18.02,28.89,42.51,47.96,"30,170","37,480",60100.00,"88,410","99,760",,
19460,"Decatur, AL","Decatur, AL","Decatur, AL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,40.00,29,0.686,0.17,33.36,69400.00,7.1,19.45,23.58,31.05,38.06,57.26,"40,460","49,040",64590.00,"79,160","119,100",,
19460,"Decatur, AL","Decatur, AL","Decatur, AL ",15-1121,Computer Systems Analysts,detailed,0.00,**,**,**,44.55,92660.00,4.1,23.72,36.43,45.43,53.89,62.26,"49,350","75,760",94500.00,"112,090","129,500",,
19460,"Decatur, AL","Decatur, AL","Decatur, AL ",15-1122,Information Security Analysts,detailed,0.00,**,**,**,38.74,80580.00,3.3,25.39,28.34,39.14,47.67,56.74,"52,810","58,940",81410.00,"99,140","118,020",,
19500,"Decatur, IL","Decatur, IL","Decatur, IL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,0.00,**,**,**,25.47,52980.00,6.5,13.38,17.12,21.41,28.62,46.55,"27,830","35,620",44520.00,"59,520","96,820",,
19660,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL ",13-1111,Management Analysts,detailed,640.00,16,3.368,0.74,35.75,74360.00,6.6,18.19,22.81,31.1,41.02,66.61,"37,840","47,450",64700.00,"85,320","138,550",,
19660,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,400.00,16.7,2.108,0.53,25.43,52890.00,5.6,12.01,18.39,23.5,31.76,42.23,"24,980","38,250",48880.00,"66,060","87,850",,
19660,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL ",13-2031,Budget Analysts,detailed,60.00,9.1,0.33,0.85,26.77,55680.00,3.4,19.81,21.79,25.16,29.7,38.31,"41,210","45,310",52340.00,"61,780","79,690",,
19660,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL ",13-2051,Financial Analysts,detailed,60.00,30.4,0.329,0.16,29.9,62180.00,8.9,19.94,21.93,27.05,38.91,45.53,"41,470","45,620",56260.00,"80,930","94,690",,
19660,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL ",15-1121,Computer Systems Analysts,detailed,120.00,15,0.65,0.16,32.18,66930.00,3.2,19.36,24.75,31.84,38.88,46.46,"40,270","51,480",66230.00,"80,880","96,640",,
19660,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL ",15-1122,Information Security Analysts,detailed,40.00,33.2,0.22,0.32,37.17,77310.00,5.3,20.48,26.76,38.99,47.52,54.34,"42,610","55,650",81090.00,"98,840","113,020",,
19660,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL ",15-2031,Operations Research Analysts,detailed,110.00,13,0.581,0.75,27.27,56720.00,5.1,16.75,20.26,25.2,32.93,38.01,"34,840","42,140",52430.00,"68,490","79,060",,
19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO ",13-1111,Management Analysts,detailed,6080.00,8.9,4.293,0.95,45.17,93960.00,3.4,25.38,31.82,41.19,51.71,71.63,"52,790","66,180",85670.00,"107,560","148,990",,
19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO ",13-1161,Market Research Analysts and Marketing Specialists,detailed,9650.00,4.4,6.818,1.71,36.8,76540.00,2.4,18.15,23.98,33.1,45.52,62.03,"37,750","49,880",68860.00,"94,680","129,020",,
19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO ",13-2031,Budget Analysts,detailed,680.00,11.4,0.478,1.23,38.82,80750.00,1.2,26.45,31.43,37.93,46.16,53.17,"55,010","65,380",78880.00,"96,010","110,600",,
19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO ",13-2041,Credit Analysts,detailed,980.00,14.6,0.695,1.34,36.12,75130.00,4,21.66,26.37,32.56,40.24,54.35,"45,040","54,840",67720.00,"83,700","113,040",,
19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO ",13-2051,Financial Analysts,detailed,2740.00,10.8,1.937,0.97,52.17,108510.00,7.8,22.65,28.9,41,61.57,99.3,"47,110","60,120",85270.00,"128,070","206,540",,
19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO ",15-1121,Computer Systems Analysts,detailed,6290.00,5.4,4.446,1.1,46.82,97390.00,1.9,28.19,34.53,43.76,56.27,74.16,"58,640","71,820",91010.00,"117,040","154,250",,
19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO ",15-1122,Information Security Analysts,detailed,1420.00,10.4,1.002,1.45,49,101910.00,3.1,29.85,37.85,47.33,59.57,73.57,"62,090","78,730",98460.00,"123,900","153,020",,
19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO ",15-2031,Operations Research Analysts,detailed,600.00,15.2,0.425,0.55,36.74,76430.00,2.5,21.4,26.84,35.33,45,55.16,"44,500","55,830",73490.00,"93,600","114,730",,
19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA ",13-1111,Management Analysts,detailed,2430.00,6.6,6.874,1.51,38.44,79950.00,3.9,23.04,27.66,35,44.2,55.96,"47,930","57,530",72810.00,"91,940","116,400",,
19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,1980.00,6.2,5.607,1.41,31.58,65680.00,2.7,18,23.54,29.99,37.69,47.47,"37,440","48,950",62370.00,"78,390","98,740",,
19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA ",13-2031,Budget Analysts,detailed,130.00,3,0.377,0.97,35.49,73830.00,2.2,25.12,29.82,35.16,41.25,47.15,"52,250","62,020",73130.00,"85,800","98,080",,
19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA ",13-2041,Credit Analysts,detailed,0.00,**,**,**,36.31,75510.00,3.8,19.98,26,33.62,44.97,58.11,"41,560","54,090",69940.00,"93,530","120,860",,
19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA ",13-2051,Financial Analysts,detailed,1130.00,9.9,3.184,1.59,38.94,81000.00,5,21.78,25.8,33.98,46.14,61.15,"45,310","53,670",70670.00,"95,970","127,180",,
19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA ",15-1121,Computer Systems Analysts,detailed,2850.00,5.5,8.049,1.99,41.45,86220.00,1.2,27.06,33.46,41.32,48.31,57.97,"56,290","69,600",85940.00,"100,480","120,570",,
